GlycanID,GlyTouCanID,RawText,IUPACcondensed,WURCS
CFG_V5.1_445,G39509DP,"Fuca1-2Galb1-4 GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-2(Fuca1-2Galb1-4GlcNAcb1-4)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12",Fuc(a1-2)Gal(b1-4)GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-1-2-3-1-4-5-1-4-5-3-1-4-5/a4-b1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_f2-g1_h4-i1_i2-j1_k2-l1_l4-m1_m2-n1"
CFG_V5.1_446,G13413XO,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-4(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)]Man(a1-3)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,17,16/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-5-4-1-4-5-4-3-1-4-5-4/a4-b1_b4-c1_c3-d1_c6-m1_d2-e1_d4-i1_e3-f1_e4-g1_g2-h1_i3-j1_i4-k1_k2-l1_m2-n1_n3-o1_n4-p1_p2-q1"
CFG_V5.1_447,G08107SW,Galb1-4(Fuca1-3)GlcNAcb1-6GalNAc-Sp14,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)GalNAc(?1-,"WURCS=2.0/4,4,3/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4/a6-b1_b3-c1_b4-d1"
CFG_V5.1_448,G28052FT,Galb1-4GlcNAcb1-2Mana-Sp0,Gal(b1-4)GlcNAc(b1-2)Man(a1-,"WURCS=2.0/3,3,2/[a1122h-1a_1-5][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5]/1-2-3/a2-b1_b4-c1"
CFG_V5.1_449,G66271TT,Fuca1-2Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)]GalNAc(?1-,"WURCS=2.0/4,7,6/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-3-4/a3-b1_a6-e1_b4-c1_c2-d1_e4-f1_f2-g1"
CFG_V5.1_45,,(6S)Galb1-4(6S)Glcb-Sp8,[6S]Gal(b1-4)[6S]Glc(b1-,
CFG_V5.1_450,G78008YE,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6(Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)]GalNAc(?1-,"WURCS=2.0/5,9,8/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-4-5-2-3-4-5/a3-b1_a6-f1_b4-c1_c2-d1_c3-e1_f4-g1_g2-h1_g3-i1"
CFG_V5.1_451,G87385MI,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)]GalNAc(?1-,"WURCS=2.0/5,9,8/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4-5-2-3-4-5/a3-b1_a6-f1_b4-c1_c2-d1_c3-e1_f4-g1_g2-h1_g3-i1"
CFG_V5.1_452,G18625KA,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc(b1-,"WURCS=2.0/4,8,7/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-3-4-2-3-3/a4-b1_b3-c2_b4-e1_c8-d2_e3-f1_f3-g2_g8-h2"
CFG_V5.1_453,G90562PB,GalNAcb1-4Galb1-4Glcb-Sp0,GalNAc(b1-4)Gal(b1-4)Glc(b1-,"WURCS=2.0/3,3,2/[a2122h-1b_1-5][a2112h-1b_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-3/a4-b1_b4-c1"
CFG_V5.1_454,G24896TK,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/6,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-1-2-3-1-4-5-6-3-1-4-5-6-5/a4-b1_a6-n1_b4-c1_c3-d1_c6-i1_d2-e1_e4-f1_f2-g1_f3-h1_i2-j1_j4-k1_k2-l1_k3-m1"
CFG_V5.1_455,G92147YE,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/6,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-1-2-3-1-4-5-6-3-1-4-5-6-5/a4-b1_a6-n1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_f2-g1_f3-h1_i2-j1_j3-k1_k2-l1_k3-m1"
CFG_V5.1_456,G52713HV,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(?1-,"WURCS=2.0/5,8,7/[a2122h-1x_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-4-3-2-5/a4-b1_b3-c1_b6-f1_c3-d1_d2-e1_f4-g1_g6-h2"
CFG_V5.1_457,G31152NK,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/6,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-1-2-3-1-4-5-6-3-1-4-5-6-5/a4-b1_a6-n1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_f2-g1_f3-h1_i2-j1_j3-k1_k2-l1_k3-m1"
CFG_V5.1_458,G79809MM,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/4,11,10/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-3-1-4-1-4/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_g6-j1_h4-i1_j4-k1"
CFG_V5.1_459,G93204KY,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,12,11/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-3-1-4-5/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f3-g2_i2-j1_j4-k1_k3-l2"
CFG_V5.1_46,,Neu5Aca2-3(6S)Galb1-4GlcNAcb-Sp8,Neu5Ac(a2-3)[6S]Gal(b1-4)GlcNAc(b1-,
CFG_V5.1_460,G93600HQ,Neu5Aca2-3Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,15,14/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-4-5-1-3-1-4-5/a4-b1_b4-c1_c3-d1_c4-k1_c6-l1_d2-e1_d4-h1_e4-f1_f3-g2_h4-i1_i3-j2_l4-m1_m4-n1_n3-o2"
CFG_V5.1_461,G09713JE,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,15,14/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-3-1-4-5-1-4-5/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f3-g2_i2-j1_i6-m1_j4-k1_k3-l2_m4-n1_n3-o2"
CFG_V5.1_462,G55718HL,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,18,17/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-4-5-1-3-1-4-5-1-4-5/a4-b1_b4-c1_c3-d1_c4-k1_c6-l1_d2-e1_d4-h1_e4-f1_f3-g2_h4-i1_i3-j2_l2-m1_l6-p1_m4-n1_n3-o2_p4-q1_q3-r2"
CFG_V5.1_463,G50779LX,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,12,11/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-3-1-4-5/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f6-g2_i2-j1_j4-k1_k6-l2"
CFG_V5.1_464,G55718HL,Neu5Aca2-6Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,15,14/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-4-5-1-3-1-4-5/a4-b1_b4-c1_c3-d1_c4-k1_c6-l1_d2-e1_d4-h1_e4-f1_f6-g2_h4-i1_i6-j2_l4-m1_m4-n1_n6-o2"
CFG_V5.1_465,G57729TT,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,15,14/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-3-1-4-5-1-4-5/a4-b1_b4-c1_c3-d1_c4-h1_c6-i1_d2-e1_e4-f1_f6-g2_i2-j1_i6-m1_j4-k1_k6-l2_m4-n1_n6-o2"
CFG_V5.1_466,G47975BB,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,18,17/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-1-4-5-1-3-1-4-5-1-4-5/a4-b1_b4-c1_c3-d1_c4-k1_c6-l1_d2-e1_d4-h1_e4-f1_f6-g2_h4-i1_i6-j2_l2-m1_l6-p1_m4-n1_n6-o2_p4-q1_q6-r2"
CFG_V5.1_467,G88313DY,Gala1-3(Fuca1-2)Galb1-3GalNAca-Sp8,Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(a1-,"WURCS=2.0/4,4,3/[a2112h-1a_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-4/a3-b1_b2-c1_b3-d1"
CFG_V5.1_468,G99454KR,Gala1-3(Fuca1-2)Galb1-3GalNAcb-Sp8,Gal(a1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc(b1-,"WURCS=2.0/4,4,3/[a2112h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-4/a3-b1_b2-c1_b3-d1"
CFG_V5.1_469,G09397NL,Glca1-6Glca1-6Glca1-6Glcb-Sp10,Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(b1-,"WURCS=2.0/2,4,3/[a2122h-1b_1-5][a2122h-1a_1-5]/1-2-2-2/a6-b1_b6-c1_c6-d1"
CFG_V5.1_47,,(6S)GlcNAcb-Sp8,[6S]GlcNAc(b1-,
CFG_V5.1_470,G69211UR,Glca1-4Glca1-4Glca1-4Glcb-Sp10,Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(b1-,"WURCS=2.0/2,4,3/[a2122h-1b_1-5][a2122h-1a_1-5]/1-2-2-2/a4-b1_b4-c1_c4-d1"
CFG_V5.1_471,G55144QZ,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc(a1-,"WURCS=2.0/4,7,6/[a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-3-4/a3-b1_a6-e1_b4-c1_c3-d2_e4-f1_f3-g2"
CFG_V5.1_472,G30627OI,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/5,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-5-4-3-1-4-5-4-4/a4-b1_a6-n1_b4-c1_c3-d1_c6-i1_d2-e1_e3-f1_e4-g1_g2-h1_i2-j1_j3-k1_j4-l1_l2-m1"
CFG_V5.1_473,G36972EH,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/5,16,15/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-1-1-2-3-1-4-5-5-3-1-4-5-5-5-5/a4-b1_a6-p1_b4-c1_b6-o1_c4-d1_d3-e1_d6-j1_e2-f1_f3-g1_f4-i1_g2-h1_j2-k1_k3-l1_k4-n1_l2-m1"
CFG_V5.1_474,G43981RC,Neu5Aca2-3Galb1-3GlcNAcb1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2)Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/5,14,13/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-1-2-3-1-4-5-3-1-4-5-1-4-5/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e3-f1_f3-g2_h2-i1_h6-l1_i3-j1_j3-k2_l3-m1_m3-n2"
CFG_V5.1_475,G80393PG,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,GlcNAc(b1-6)[GlcNAc(b1-2)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc(b1-,"WURCS=2.0/4,9,8/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-1-2-3-1-3-1-1-4/a4-b1_a6-i1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1_f6-h1"
CFG_V5.1_476,G79089IH,Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,Gal(b1-3)GlcNAc(b1-2)Man(a1-6)[Gal(b1-3)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc(b1-,"WURCS=2.0/4,10,9/[a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5]/1-1-2-3-1-4-1-3-1-4/a4-b1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_e3-f1_h2-i1_i3-j1"
CFG_V5.1_477,G22708NH,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp21,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc(b1-,"WURCS=2.0/4,7,6/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-3-2-4/a4-b1_b3-c1_b6-e1_c3-d1_e4-f1_f6-g2"
CFG_V5.1_478,G59126YU,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana-Sp0,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-,"WURCS=2.0/4,4,3/[a1122h-1a_1-5][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4/a2-b1_b4-c1_c3-d2"
CFG_V5.1_479,G09575SG,Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-,"WURCS=2.0/4,4,3/[a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4/a6-b1_b4-c1_c3-d2"
CFG_V5.1_48,G47325QT,"Neu5,9Ac2a-Sp8","Neu5,9Ac2(a2-","WURCS=2.0/1,1,0/[Aad21122h-2a_2-6_5*NCC/3=O_9*OCC/3=O]/1/"
CFG_V5.1_480,G14829OL,Neu5Aca2-6Galb1-4GlcNAcb1-6GalNAca-Sp14,Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)GalNAc(a1-,"WURCS=2.0/4,4,3/[a2112h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4/a6-b1_b4-c1_c6-d2"
